rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",1,1,32,"23766"
2,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,2,29,"18334"
3,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",1,3,109,"17281"
4,"spotify:track:2WTHLEVjfefbGoW7F3dXIg","aespa","Girls","Warner Records",2,4,15,"15560"
5,"spotify:track:0HsRZwZzHoZ5AM5W2ZYI5c","BIG Naughty, 10CM","Beyond Love (Feat. 10CM)","H1GHR MUSIC RECORDS",2,6,94,"14243"
6,"spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz","NAYEON","POP!","JYP Entertainment",3,5,29,"13945"
7,"spotify:track:2RLdkXSaiQjRbey5pvP8Kt","Lim Young Woong","If We Ever Meet Again","물고기뮤직",3,8,82,"12203"
8,"spotify:track:396FqjKmViUZ92Wmm4rx3i","aespa","도깨비불 (Illusion)","Warner Records",6,7,52,"12179"
9,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",2,9,82,"12117"
10,"spotify:track:7GARzfC1mwhDuk4t9WOACq","j-hope","MORE","BIGHIT MUSIC",1,12,22,"11569"
11,"spotify:track:20SIjymeaQNEv0NkPLpa6N","WSG WANNABE(4FIRE)","I Missed You","Munhwa Broadcasting Corporation",8,10,12,"11338"
12,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",1,11,43,"10822"
13,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","CUBE ENTERTAINMENT",1,13,131,"10729"
14,"spotify:track:2QWEMqQMJR1KDf6hDjJOs6","j-hope","방화 (Arson)","BIGHIT MUSIC",7,20,8,"10106"
15,"spotify:track:50xSycnGMDy0Wg5jJcOv3S","Lim Young Woong","Rainbow","물고기뮤직",7,14,67,"9579"
16,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,15,113,"9366"
17,"spotify:track:1nX1b7kRg5a6XKAq7uQOpr","ITZY","SNEAKERS","JYP Entertainment",15,17,8,"9074"
18,"spotify:track:2jidjmWNeRmKgLjXhW52Gz","Lim Young Woong","Our Blues, Our Life","물고기뮤직",10,16,81,"8676"
19,"spotify:track:0CB3B5ir8I2KbB3dkGVtWF","WSG WANNBE (Gaya-G)","At That Moment","Munhwa Broadcasting Corporation",14,19,12,"8631"
20,"spotify:track:2gzhQaCTeNgxpeB2TPllyY","Jimin, HA SUNG WOON","With you","Genie Music Corporation, Stone Music Entertainment",2,18,90,"8239"
21,"spotify:track:0UnOf7i44YK0ULpkEGHe4R","KyoungSeo","Dear my X","Engine of Dream",19,21,89,"8159"
22,"spotify:track:3QwiidVHfeE9y5jl4n2MTC","SEVENTEEN","_WORLD","PLEDIS Entertainment",11,22,5,"8064"
23,"spotify:track:7GNRUsU3M4XNDDB9xle5Dz","PSY, SUGA","That That (prod.&feat. SUGA of BTS)","P NATION",2,28,85,"7795"
24,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",3,23,43,"7727"
25,"spotify:track:2lsRp40mCRkhqULWdMbOzn","Lim Young Woong","I Love You","물고기뮤직",11,24,72,"7664"
26,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",10,27,57,"7331"
27,"spotify:track:2ouguQxJZn4jXisuNREqe5","aespa","Life's Too Short (English Version)","Warner Records",10,26,29,"7284"
28,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",1,33,234,"7252"
29,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",2,32,50,"7117"
30,"spotify:track:4JmbtS0Muijl37KP9lDscy","SUNMI","열이올라요 (Heart Burn)","Abyss Company",26,29,24,"7001"
31,"spotify:track:4Cr43xPo7bwyCcL1g3yVCu","Lim Young Woong","A bientot","물고기뮤직",17,30,66,"6934"
32,"spotify:track:3oiMjDZ1bShIpFfOQf55IW","BE'O","LOVE me","BIGPLANETMADE, SWING ENTERTAINMENT, FameUs Entertainment",12,31,102,"6890"
33,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,35,379,"6826"
34,"spotify:track:56s2s5e8WuBsWVKnmz6J9L","STAYC","BEAUTIFUL MONSTER","High Up Entertainment",22,25,4,"6824"
35,"spotify:track:4rMEoXVYww6Xy7q9wSj4gy","Lim Young Woong","Love Always Run Away","MOST CONTENTS",21,38,253,"6661"
36,"spotify:track:2X45nVBeYzmDlrXji9Av0Q","MeloMance","Love, Maybe","FLEX M",9,39,136,"6660"
